"Temperature (K)","Velocity[i] (m/s)","Velocity[j] (m/s)","X (m)","Y (m)","Z (m)"
306.384446362604,1.79769313486232e+308,1.79769313486232e+308,0.00295300957575741,-0.0176541989855871,0
306.374861200236,1.79769313486232e+308,1.79769313486232e+308,0.00298235146897912,-0.0179770775988434,0
306.3963466914,1.79769313486232e+308,1.79769313486232e+308,0.00286300448707633,-0.0177753714651189,0
306.450317234649,1.79769313486232e+308,1.79769313486232e+308,0.00250329155447562,-0.0175745551762744,0
306.388493737731,1.79769313486232e+308,1.79769313486232e+308,0.00288061094124582,-0.0181155271609566,0
306.428901377056,1.79769313486232e+308,1.79769313486232e+308,0.00263843970195011,-0.0177773965195688,0
306.477568389654,1.79769313486232e+308,1.79769313486232e+308,0.00228733476794562,-0.0175896200556673,0
306.371945459169,1.79769313486232e+308,1.79769313486232e+308,0.00297218780265765,-0.018280277067492,0
306.424633798559,1.79769313486232e+308,1.79769313486232e+308,0.00263222141191088,-0.0181248799630782,0
306.439960320913,1.79769313486232e+308,1.79769313486232e+308,0.00253467834995521,-0.0179831540368263,0
306.496276015497,1.79769313486232e+308,1.79769313486232e+308,0.00209604063698776,-0.0178333087699487,0
306.361011936513,1.79769313486232e+308,1.79769313486232e+308,0.00301176866846442,-0.0185866748034102,0
306.381408297248,1.79769313486232e+308,1.79769313486232e+308,0.00289731114937258,-0.0184222547143797,0
306.431749722441,1.79769313486232e+308,1.79769313486232e+308,0.00255626682741584,-0.0183499731194762,0
306.484223581734,1.79769313486232e+308,1.79769313486232e+308,0.00218093226746032,-0.01800307278042,0
306.533938086884,1.79769313486232e+308,1.79769313486232e+308,0.00175450433494022,-0.0176300405744688,0
306.581901957942,1.79769313486232e+308,1.79769313486232e+308,0.00116195620886693,-0.0175072177100277,0
306.408235778154,1.79769313486232e+308,1.79769313486232e+308,0.00271075293666025,-0.0184789145498849,0
306.379341185702,1.79769313486232e+308,1.79769313486232e+308,0.00287687562300633,-0.0187839636019763,0
306.4596150401,1.79769313486232e+308,1.79769313486232e+308,0.00233417058637746,-0.018420745417266,0
306.491475304214,1.79769313486232e+308,1.79769313486232e+308,0.00208890214441072,-0.01821390538265,0
306.613873000906,1.79769313486232e+308,1.79769313486232e+308,0.000437742769709303,-0.0174530077590559,0
306.553295584665,1.79769313486232e+308,1.79769313486232e+308,0.00151286673224062,-0.0177433978237076,0
306.595080347606,1.79769313486232e+308,1.79769313486232e+308,0.000861953770225652,-0.0177037894548996,0
306.365553459876,1.79769313486232e+308,1.79769313486232e+308,0.00295404135419505,-0.018919684484988,0
306.357206842885,1.79769313486232e+308,1.79769313486232e+308,0.00297654112898798,-0.0192467546831873,0
306.406030365414,1.79769313486232e+308,1.79769313486232e+308,0.0027005405686701,-0.0187333597608684,0
306.460514466861,1.79769313486232e+308,1.79769313486232e+308,0.00229755384138231,-0.0186686318067348,0
306.523411809236,1.79769313486232e+308,1.79769313486232e+308,0.0017564499503444,-0.0183600745290461,0
306.612360416335,1.79769313486232e+308,1.79769313486232e+308,0.000156789796966483,-0.017797992029058,0
306.588320813422,1.79769313486232e+308,1.79769313486232e+308,0.000815599924050679,-0.0183195471480293,0
306.548778649804,1.79769313486232e+308,1.79769313486232e+308,0.00148699113636502,-0.0181829205945743,0
306.353973125713,1.79769313486232e+308,1.79769313486232e+308,0.00297822596914351,-0.0194564374922864,0
306.376271886272,1.79769313486232e+308,1.79769313486232e+308,0.00286388485330561,-0.0191362825984871,0
306.429735112371,1.79769313486232e+308,1.79769313486232e+308,0.00251910282403549,-0.0188384497273808,0
306.485667291329,1.79769313486232e+308,1.79769313486232e+308,0.00206801459028695,-0.0187709608902792,0
306.519061792721,1.79769313486232e+308,1.79769313486232e+308,0.00176313694165374,-0.018634282281356,0
306.599162164448,1.79769313486232e+308,1.79769313486232e+308,0.000428530644142485,-0.0184391916484758,0
306.573014867153,1.79769313486232e+308,1.79769313486232e+308,0.00107209705769334,-0.0184884281997897,0
306.370421441957,1.79769313486232e+308,1.79769313486232e+308,0.00286099582813386,-0.0195797928616553,0
306.408559835924,1.79769313486232e+308,1.79769313486232e+308,0.00263251287726425,-0.0192316520003051,0
306.430952917429,1.79769313486232e+308,1.79769313486232e+308,0.00248140724051768,-0.019102569473897,0
306.484899813076,1.79769313486232e+308,1.79769313486232e+308,0.00203552895313333,-0.0190732765312915,0
306.536918793929,1.79769313486232e+308,1.79769313486232e+308,0.00150887738287895,-0.0189208764747769,0
306.354336149009,1.79769313486232e+308,1.79769313486232e+308,0.00294830160238869,-0.0197717020359791,0
