"Temperature (K)","Velocity[i] (m/s)","Velocity[j] (m/s)","X (m)","Y (m)","Z (m)"
367.290535238729,1.79769313486232e+308,1.79769313486232e+308,0.00295300957575741,-0.0176541989855871,0
367.278367779012,1.79769313486232e+308,1.79769313486232e+308,0.00298235146897912,-0.0179770775988434,0
367.308416446601,1.79769313486232e+308,1.79769313486232e+308,0.00286300448707633,-0.0177753714651189,0
367.385507607723,1.79769313486232e+308,1.79769313486232e+308,0.00250329155447562,-0.0175745551762744,0
367.298856559386,1.79769313486232e+308,1.79769313486232e+308,0.00288061094124582,-0.0181155271609566,0
367.355562905167,1.79769313486232e+308,1.79769313486232e+308,0.00263843970195011,-0.0177773965195688,0
367.425043531526,1.79769313486232e+308,1.79769313486232e+308,0.00228733476794562,-0.0175896200556673,0
367.27577552362,1.79769313486232e+308,1.79769313486232e+308,0.00297218780265765,-0.018280277067492,0
367.351225596134,1.79769313486232e+308,1.79769313486232e+308,0.00263222141191088,-0.0181248799630782,0
367.372661139938,1.79769313486232e+308,1.79769313486232e+308,0.00253467834995521,-0.0179831540368263,0
367.453404446184,1.79769313486232e+308,1.79769313486232e+308,0.00209604063698776,-0.0178333087699487,0
367.261609707925,1.79769313486232e+308,1.79769313486232e+308,0.00301176866846442,-0.0185866748034102,0
367.290243890809,1.79769313486232e+308,1.79769313486232e+308,0.00289731114937258,-0.0184222547143797,0
367.362728038143,1.79769313486232e+308,1.79769313486232e+308,0.00255626682741584,-0.0183499731194762,0
367.436847562474,1.79769313486232e+308,1.79769313486232e+308,0.00218093226746032,-0.01800307278042,0
367.50686999506,1.79769313486232e+308,1.79769313486232e+308,0.00175450433494022,-0.0176300405744688,0
367.575684935032,1.79769313486232e+308,1.79769313486232e+308,0.00116195620886693,-0.0175072177100277,0
367.329383890262,1.79769313486232e+308,1.79769313486232e+308,0.00271075293666025,-0.0184789145498849,0
367.289214912764,1.79769313486232e+308,1.79769313486232e+308,0.00287687562300633,-0.0187839636019763,0
367.403443538015,1.79769313486232e+308,1.79769313486232e+308,0.00233417058637746,-0.018420745417266,0
367.448459883742,1.79769313486232e+308,1.79769313486232e+308,0.00208890214441072,-0.01821390538265,0
367.62169904677,1.79769313486232e+308,1.79769313486232e+308,0.000437742769709303,-0.0174530077590559,0
367.535485134393,1.79769313486232e+308,1.79769313486232e+308,0.00151286673224062,-0.0177433978237076,0
