"Temperature (K)","Velocity[i] (m/s)","Velocity[j] (m/s)","X (m)","Y (m)","Z (m)"
484.264341124969,1.79769313486232e+308,1.79769313486232e+308,0.00295300957575741,-0.0176541989855871,0
484.262334442425,1.79769313486232e+308,1.79769313486232e+308,0.00298235146897912,-0.0179770775988434,0
484.276974657006,1.79769313486232e+308,1.79769313486232e+308,0.00286300448707633,-0.0177753714651189,0
484.319626964564,1.79769313486232e+308,1.79769313486232e+308,0.00250329155447562,-0.0175745551762744,0
484.276748050676,1.79769313486232e+308,1.79769313486232e+308,0.00288061094124582,-0.0181155271609566,0
484.30507032138,1.79769313486232e+308,1.79769313486232e+308,0.00263843970195011,-0.0177773965195688,0
484.343456071465,1.79769313486232e+308,1.79769313486232e+308,0.00228733476794562,-0.0175896200556673,0
484.26561130974,1.79769313486232e+308,1.79769313486232e+308,0.00297218780265765,-0.018280277067492,0
484.308036189811,1.79769313486232e+308,1.79769313486232e+308,0.00263222141191088,-0.0181248799630782,0
484.318553724749,1.79769313486232e+308,1.79769313486232e+308,0.00253467834995521,-0.0179831540368263,0
484.364320629781,1.79769313486232e+308,1.79769313486232e+308,0.00209604063698776,-0.0178333087699487,0
484.261974281962,1.79769313486232e+308,1.79769313486232e+308,0.00301176866846442,-0.0185866748034102,0
484.276427454999,1.79769313486232e+308,1.79769313486232e+308,0.00289731114937258,-0.0184222547143797,0
484.318411204596,1.79769313486232e+308,1.79769313486232e+308,0.00255626682741584,-0.0183499731194762,0
484.357139021738,1.79769313486232e+308,1.79769313486232e+308,0.00218093226746032,-0.01800307278042,0
484.393027658718,1.79769313486232e+308,1.79769313486232e+308,0.00175450433494022,-0.0176300405744688,0
484.432276526845,1.79769313486232e+308,1.79769313486232e+308,0.00116195620886693,-0.0175072177100277,0
484.30056458742,1.79769313486232e+308,1.79769313486232e+308,0.00271075293666025,-0.0184789145498849,0
484.281355257972,1.79769313486232e+308,1.79769313486232e+308,0.00287687562300633,-0.0187839636019763,0
484.343761341552,1.79769313486232e+308,1.79769313486232e+308,0.00233417058637746,-0.018420745417266,0
484.367394686252,1.79769313486232e+308,1.79769313486232e+308,0.00208890214441072,-0.01821390538265,0
484.459023781729,1.79769313486232e+308,1.79769313486232e+308,0.000437742769709303,-0.0174530077590559,0
484.411989951506,1.79769313486232e+308,1.79769313486232e+308,0.00151286673224062,-0.0177433978237076,0
484.4474867707,1.79769313486232e+308,1.79769313486232e+308,0.000861953770225652,-0.0177037894548996,0
484.271997210692,1.79769313486232e+308,1.79769313486232e+308,0.00295404135419505,-0.018919684484988,0
484.270795337236,1.79769313486232e+308,1.79769313486232e+308,0.00297654112898798,-0.0192467546831873,0
484.30337977279,1.79769313486232e+308,1.79769313486232e+308,0.0027005405686701,-0.0187333597608684,0
484.349129745108,1.79769313486232e+308,1.79769313486232e+308,0.00229755384138231,-0.0186686318067348,0
484.397748323506,1.79769313486232e+308,1.79769313486232e+308,0.0017564499503444,-0.0183600745290461,0
484.464323125689,1.79769313486232e+308,1.79769313486232e+308,0.000156789796966483,-0.017797992029058,0
484.453226953672,1.79769313486232e+308,1.79769313486232e+308,0.000815599924050679,-0.0183195471480293,0
484.416398921149,1.79769313486232e+308,1.79769313486232e+308,0.00148699113636502,-0.0181829205945743,0
484.271746577743,1.79769313486232e+308,1.79769313486232e+308,0.00297822596914351,-0.0194564374922864,0
484.285182530259,1.79769313486232e+308,1.79769313486232e+308,0.00286388485330561,-0.0191362825984871,0
484.325715867854,1.79769313486232e+308,1.79769313486232e+308,0.00251910282403549,-0.0188384497273808,0
484.372706063555,1.79769313486232e+308,1.79769313486232e+308,0.00206801459028695,-0.0187709608902792,0
484.399041843248,1.79769313486232e+308,1.79769313486232e+308,0.00176313694165374,-0.018634282281356,0
484.46484207493,1.79769313486232e+308,1.79769313486232e+308,0.000428530644142485,-0.0184391916484758,0
484.44307373442,1.79769313486232e+308,1.79769313486232e+308,0.00107209705769334,-0.0184884281997897,0
484.288012946336,1.79769313486232e+308,1.79769313486232e+308,0.00286099582813386,-0.0195797928616553,0
484.314614021034,1.79769313486232e+308,1.79769313486232e+308,0.00263251287726425,-0.0192316520003051,0
484.331555937591,1.79769313486232e+308,1.79769313486232e+308,0.00248140724051768,-0.019102569473897,0
484.377508486887,1.79769313486232e+308,1.79769313486232e+308,0.00203552895313333,-0.0190732765312915,0
484.419699984738,1.79769313486232e+308,1.79769313486232e+308,0.00150887738287895,-0.0189208764747769,0
484.27745122608,1.79769313486232e+308,1.79769313486232e+308,0.00294830160238869,-0.0197717020359791,0
484.471835721809,1.79769313486232e+308,1.79769313486232e+308,0.000206328201247384,-0.0189898591837226,0
484.443128748075,1.79769313486232e+308,1.79769313486232e+308,0.00113950517466051,-0.0189136754564815,0
484.316741988241,1.79769313486232e+308,1.79769313486232e+308,0.00262679765418479,-0.0194956135816864,0
484.359676212966,1.79769313486232e+308,1.79769313486232e+308,0.00222639940134423,-0.0192213901925429,0
484.407519894885,1.79769313486232e+308,1.79769313486232e+308,0.00169757341529666,-0.0191892811241552,0
484.287598835702,1.79769313486232e+308,1.79769313486232e+308,0.0028759173971422,-0.0198979761939956,0
484.469199128921,1.79769313486232e+308,1.79769313486232e+308,0.000554698566547572,-0.0194685442959669,0
484.269832069821,1.79769313486232e+308,1.79769313486232e+308,0.0030144239262087,-0.0200864947249499,0
484.452482787329,1.79769313486232e+308,1.79769313486232e+308,0.000979217259125205,-0.0193530622896862,0
484.337222437807,1.79769313486232e+308,1.79769313486232e+308,0.00245785211813291,-0.0196438974872529,0
484.362521356845,1.79769313486232e+308,1.79769313486232e+308,0.00221499633463682,-0.0195332864096259,0
484.411368329184,1.79769313486232e+308,1.79769313486232e+308,0.00166612952804664,-0.0194776258210945,0
484.308391306506,1.79769313486232e+308,1.79769313486232e+308,0.00271327468853417,-0.019941385317652,0
484.473091199727,1.79769313486232e+308,1.79769313486232e+308,0.000471976143157681,-0.0199228046345501,0
484.478076437835,1.79769313486232e+308,1.79769313486232e+308,0.000142161638259507,-0.0202267061758265,0
484.285205192084,1.79769313486232e+308,1.79769313486232e+308,0.00290598211068544,-0.0202334126485677,0
484.434779326115,1.79769313486232e+308,1.79769313486232e+308,0.00134385472386602,-0.0196580189986471,0
484.332709563551,1.79769313486232e+308,1.79769313486232e+308,0.00250784644194909,-0.0198668018787307,0
484.38487598247,1.79769313486232e+308,1.79769313486232e+308,0.00199102485933395,-0.0196714321227436,0
484.30703319391,1.79769313486232e+308,1.79769313486232e+308,0.00273325530904829,-0.020174527398307,0
484.461323204991,1.79769313486232e+308,1.79769313486232e+308,0.00087730119123849,-0.0203485466058964,0
484.478925445504,1.79769313486232e+308,1.79769313486232e+308,0.000360642569083867,-0.0209388322802802,0
484.276001542644,1.79769313486232e+308,1.79769313486232e+308,0.00298083995528274,-0.0203917970365757,0
484.433791479969,1.79769313486232e+308,1.79769313486232e+308,0.0013852057244931,-0.0199842117252124,0
484.34530166779,1.79769313486232e+308,1.79769313486232e+308,0.00240217702809079,-0.0200843698829352,0
484.385634600352,1.79769313486232e+308,1.79769313486232e+308,0.00199946649355384,-0.0199796816515469,0
484.325039982113,1.79769313486232e+308,1.79769313486232e+308,0.00258897223785117,-0.0202674734245063,0
484.447204970138,1.79769313486232e+308,1.79769313486232e+308,0.00117310141939164,-0.0203230351400579,0
484.471599334097,1.79769313486232e+308,1.79769313486232e+308,0.000678749402575502,-0.0209340274822649,0
484.483393524189,1.79769313486232e+308,1.79769313486232e+308,0.000143173626895404,-0.021438547122094,0
484.292314531767,1.79769313486232e+308,1.79769313486232e+308,0.00286378917062705,-0.0205448608278005,0
484.407408017318,1.79769313486232e+308,1.79769313486232e+308,0.00175337565441674,-0.0201332590833588,0
484.363349176448,1.79769313486232e+308,1.79769313486232e+308,0.00223554447305956,-0.0201493188979001,0
484.322148809153,1.79769313486232e+308,1.79769313486232e+308,0.00262172426779736,-0.0204806900437,0
484.431899038929,1.79769313486232e+308,1.79769313486232e+308,0.00145667074594001,-0.0206421424324012,0
484.482896639261,1.79769313486232e+308,1.79769313486232e+308,0.0003853430398742,-0.022074453827878,0
484.464679943519,1.79769313486232e+308,1.79769313486232e+308,0.000903021050529141,-0.0213005642508978,0
484.281734900247,1.79769313486232e+308,1.79769313486232e+308,0.00294936468742816,-0.0206956714833085,0
484.365555271162,1.79769313486232e+308,1.79769313486232e+308,0.00222919388299163,-0.0204913699104108,0
484.407381123546,1.79769313486232e+308,1.79769313486232e+308,0.0017728134777319,-0.0204661973895463,0
484.341244553416,1.79769313486232e+308,1.79769313486232e+308,0.00246303452226846,-0.0206146919877275,0
484.432840963585,1.79769313486232e+308,1.79769313486232e+308,0.00146243372859928,-0.0209392413584814,0
484.44860988483,1.79769313486232e+308,1.79769313486232e+308,0.00121763264634554,-0.0212316912975046,0
484.474352512737,1.79769313486232e+308,1.79769313486232e+308,0.000714712231500524,-0.0219886219011428,0
484.291388411915,1.79769313486232e+308,1.79769313486232e+308,0.00288105011140259,-0.0208430500255125,0
484.385682031138,1.79769313486232e+308,1.79769313486232e+308,0.00202961376327134,-0.0206145141235814,0
484.312374955433,1.79769313486232e+308,1.79769313486232e+308,0.00271716452898817,-0.020900251030811,0
484.336550730858,1.79769313486232e+308,1.79769313486232e+308,0.00251301803515694,-0.0208225205665101,0
484.409541603584,1.79769313486232e+308,1.79769313486232e+308,0.00177986816623481,-0.0210965175092585,0
484.468022773551,1.79769313486232e+308,1.79769313486232e+308,0.000963604594622641,-0.0228678137018262,0
484.446684471593,1.79769313486232e+308,1.79769313486232e+308,0.00136521175628195,-0.0230575383310279,0
484.465491783614,1.79769313486232e+308,1.79769313486232e+308,0.000963596308335921,-0.0221626536556056,0
484.436343295887,1.79769313486232e+308,1.79769313486232e+308,0.00144613810537312,-0.0215562892132019,0
484.273838286206,1.79769313486232e+308,1.79769313486232e+308,0.00301603200368292,-0.0209992368615049,0
484.387003639753,1.79769313486232e+308,1.79769313486232e+308,0.00203118530529497,-0.0209475160964027,0
484.311498928388,1.79769313486232e+308,1.79769313486232e+308,0.00273272614036133,-0.0211432525831596,0
484.349011474825,1.79769313486232e+308,1.79769313486232e+308,0.00240761175414782,-0.0210346941947029,0
484.411726404808,1.79769313486232e+308,1.79769313486232e+308,0.00176911352502276,-0.0214223420771036,0
484.430898850521,1.79769313486232e+308,1.79769313486232e+308,0.00158915372323229,-0.0228416494743973,0
484.464225838396,1.79769313486232e+308,1.79769313486232e+308,0.00103297970472294,-0.0225020605210009,0
484.441041402951,1.79769313486232e+308,1.79769313486232e+308,0.00139033380608788,-0.0218569842988332,0
484.290520700595,1.79769313486232e+308,1.79769313486232e+308,0.0028985598603809,-0.0211892071272598,0
484.367142032119,1.79769313486232e+308,1.79769313486232e+308,0.00224027599538062,-0.0211012063210242,0
484.329391052361,1.79769313486232e+308,1.79769313486232e+308,0.00258840944530552,-0.0212293611882995,0
484.390972665121,1.79769313486232e+308,1.79769313486232e+308,0.00201676560571062,-0.0215751796146102,0
484.437844853996,1.79769313486232e+308,1.79769313486232e+308,0.00147649992124881,-0.0225185140828315,0
484.4222114377,1.79769313486232e+308,1.79769313486232e+308,0.00167081755974493,-0.022052118116343,0
484.281053125771,1.79769313486232e+308,1.79769313486232e+308,0.00297410399397296,-0.0213148892822693,0
484.369287823359,1.79769313486232e+308,1.79769313486232e+308,0.00223248160631489,-0.0214452424353759,0
484.327095559705,1.79769313486232e+308,1.79769313486232e+308,0.00261646277561499,-0.0214850783916677,0
484.393357831502,1.79769313486232e+308,1.79769313486232e+308,0.00200375320199915,-0.0218903300619885,0
484.42212096714,1.79769313486232e+308,1.79769313486232e+308,0.00168579676047422,-0.0223357841553544,0
484.298400168328,1.79769313486232e+308,1.79769313486232e+308,0.00285006010864209,-0.0215301766738307,0
484.345213588698,1.79769313486232e+308,1.79769313486232e+308,0.00246408792246688,-0.0215926807633012,0
484.392903108641,1.79769313486232e+308,1.79769313486232e+308,0.00203007148538891,-0.0224773370668328,0
484.373515079119,1.79769313486232e+308,1.79769313486232e+308,0.00221426495679876,-0.0220262868461457,0
484.28685559758,1.79769313486232e+308,1.79769313486232e+308,0.0029419064884953,-0.0216437241308271,0
484.34651282193,1.79769313486232e+308,1.79769313486232e+308,0.00246282468974543,-0.0218901842203897,0
484.373984461096,1.79769313486232e+308,1.79769313486232e+308,0.00222031717856902,-0.0223305708752952,0
484.287612329436,1.79769313486232e+308,1.79769313486232e+308,0.00294201974892561,-0.0218442597063173,0
484.348188203381,1.79769313486232e+308,1.79769313486232e+308,0.00246467749728225,-0.0224292884366741,0
484.32861538042,1.79769313486232e+308,1.79769313486232e+308,0.00262071576687525,-0.0220096324307342,0
484.300130617107,1.79769313486232e+308,1.79769313486232e+308,0.00284953718392638,-0.0219646600705052,0
484.284053360213,1.79769313486232e+308,1.79769313486232e+308,0.00297634322737967,-0.0221785100865959,0
484.329268909841,1.79769313486232e+308,1.79769313486232e+308,0.00262340053381093,-0.0222810018099916,0
484.300806869374,1.79769313486232e+308,1.79769313486232e+308,0.00285418480451154,-0.022335818125486,0
484.28928849512,1.79769313486232e+308,1.79769313486232e+308,0.00294582509470867,-0.0224990388822843,0
484.257475677936,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.01979240049608,0
484.264516473669,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0212930223885576,0
484.247025484377,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0179916542289693,0
484.259019646772,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0200925248777357,0
484.269006527658,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.022493519902013,0
484.263236572155,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0209928980086575,0
484.254246768642,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0191921517415469,0
484.255886702304,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0194922761161799,0
484.265732996459,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.021593146766702,0
484.248880046013,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0182859168018929,0
484.267981650716,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0221933955212351,0
484.245078100502,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0176915298525806,0
484.250711692525,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.018586041181793,0
484.266879528034,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0218932711430907,0
484.261902791225,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.020696876892412,0
484.260500711147,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0203967525177789,0
484.252520044869,1.79769313486232e+308,1.79769313486232e+308,0.00309,-0.0188920273651581,0
484.464323125689,1.79769313486232e+308,1.79769313486232e+308,0,-0.017774657236496,0
484.471835721809,1.79769313486232e+308,1.79769313486232e+308,0,-0.0190043620892067,0
484.478076437835,1.79769313486232e+308,1.79769313486232e+308,0,-0.0202090263245154,0
484.483393524189,1.79769313486232e+308,1.79769313486232e+308,0,-0.0214230664041002,0
481.410979094884,1.79769313486232e+308,1.79769313486232e+308,0.00323549701261686,0.0585895651765951,0
481.396273287952,1.79769313486232e+308,1.79769313486232e+308,0.00333450298791494,0.0587906835822628,0
481.38836991348,1.79769313486232e+308,1.79769313486232e+308,0.0032354970127561,0.0588896895566344,0
481.373595274127,1.79769313486232e+308,1.79769313486232e+308,0.00333450298684665,0.059090807960131,0
481.365666123742,1.79769313486232e+308,1.79769313486232e+308,0.00323549701351637,0.0591898139316076,0
481.350769528323,1.79769313486232e+308,1.79769313486232e+308,0.00333450298694168,0.0593909323338802,0
481.342809463741,1.79769313486232e+308,1.79769313486232e+308,0.00323549701190773,0.0594899383078728,0
481.327794583212,1.79769313486232e+308,1.79769313486232e+308,0.00333450298752114,0.0596910567143533,0
481.319793599643,1.79769313486232e+308,1.79769313486232e+308,0.00323549701262248,0.0597900626892491,0
481.304793851979,1.79769313486232e+308,1.79769313486232e+308,0.0033345029876617,0.059991181093962,0
481.296746132776,1.79769313486232e+308,1.79769313486232e+308,0.00323549701269688,0.0600901870684061,0
481.281376401172,1.79769313486232e+308,1.79769313486232e+308,0.00333537094700058,0.0602949530616374,0
481.273352481772,1.79769313486232e+308,1.79769313486232e+308,0.00323573303960645,0.0603934633165421,0
481.258394324685,1.79769313486232e+308,1.79769313486232e+308,0.00333337866918779,0.0605936614831005,0
481.250449871511,1.79769313486232e+308,1.79769313486232e+308,0.00323549701189311,0.0606904358202514,0
481.235195067215,1.79769313486232e+308,1.79769313486232e+308,0.00333450298804682,0.0608915542286664,0
481.227051354007,1.79769313486232e+308,1.79769313486232e+308,0.00323549701274167,0.0609905602034489,0
481.211710115845,1.79769313486232e+308,1.79769313486232e+308,0.00333450298686107,0.0611916786067732,0
481.203536188832,1.79769313486232e+308,1.79769313486232e+308,0.00323549701263766,0.0612906845801777,0
481.18827251704,1.79769313486232e+308,1.79769313486232e+308,0.00333450298713544,0.061491802982963,0
481.180082177007,1.79769313486232e+308,1.79769313486232e+308,0.00323578644322642,0.0615902245390642,0
481.164722006038,1.79769313486232e+308,1.79769313486232e+308,0.00333444274300145,0.0617911116060364,0
481.156474399914,1.79769313486232e+308,1.79769313486232e+308,0.00323526920024367,0.0618899887873838,0
481.140934565896,1.79769313486232e+308,1.79769313486232e+308,0.00333450298767612,0.0620920517406042,0
481.132628995018,1.79769313486232e+308,1.79769313486232e+308,0.00323549701354674,0.0621910577134648,0
481.117077808636,1.79769313486232e+308,1.79769313486232e+308,0.00333450298674096,0.0623921761153971,0
481.10873644598,1.79769313486232e+308,1.79769313486232e+308,0.00323549701189349,0.062491182089123,0
481.093191014553,1.79769313486232e+308,1.79769313486232e+308,0.00333450298736502,0.0626923004947305,0
481.084799097823,1.79769313486232e+308,1.79769313486232e+308,0.00323549701256364,0.0627913064698923,0
481.069140862926,1.79769313486232e+308,1.79769313486232e+308,0.00333450298737982,0.0629924248724966,0
481.060716705918,1.79769313486232e+308,1.79769313486232e+308,0.00323549701254883,0.0630914308478352,0
481.044968043469,1.79769313486232e+308,1.79769313486232e+308,0.00333450298773534,0.0632925492516687,0
481.03650901455,1.79769313486232e+308,1.79769313486232e+308,0.00323549701348752,0.0633915552252365,0
481.227845069377,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0609410572142274,0
481.38898153535,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0588401865672166,0
481.061411730958,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0630419278612381,0
481.320489550746,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0597405597016498,0
481.157264740838,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0618402579876164,0
481.085535282821,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0627418034830937,0
481.204193753389,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0612411815923717,0
481.180861249847,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.061540133609472,0
481.343621177163,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.059440435319994,0
481.037192889952,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0633420522358711,0
481.411701120628,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0585400621890722,0
481.366500361381,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0591403109418496,0
481.133381534488,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0621415547232935,0
481.251304894054,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0606409328325716,0
481.297408637507,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0600406840797942,0
481.274270691584,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0603408084544272,0
481.109442024997,1.79769313486232e+308,1.79769313486232e+308,0.00309,0.0624416791014379,0
481.395797469458,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0588401865703175,0
481.373041330125,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0591403109491516,0
481.350144338661,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0594404353240963,0
481.234430185735,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0609410572162862,0
481.187811834171,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0615413059705421,0
481.280628598265,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0603453240099389,0
481.257722810934,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0606454483857569,0
481.116368514567,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0624416791058561,0
481.210800977987,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0612411815955975,0
481.164039064551,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0618414303481068,0
481.06855113325,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0630419278592387,0
481.304242349537,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0600406840818456,0
481.3268781524,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0597405597016609,0
481.044216247938,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.06334205223855,0
481.140367233545,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0621415547282914,0
481.092771962111,1.79769313486232e+308,1.79769313486232e+308,0.00348,0.0627418034816741,0
420.031554114341,1.79769313486232e+308,1.79769313486232e+308,0.00446237589029866,0.402937054973341,0
420.031808685679,1.79769313486232e+308,1.79769313486232e+308,0.00432577403424801,0.402621993815383,0
420.031883234618,1.79769313486232e+308,1.79769313486232e+308,0.00403457492629232,0.40253530704411,0
420.031772304908,1.79769313486232e+308,1.79769313486232e+308,0.00376693677799211,0.402676021046944,0
420.032044258716,1.79769313486232e+308,1.79769313486232e+308,0.00457984844039965,0.402322364589183,0
420.03222965625,1.79769313486232e+308,1.79769313486232e+308,0.00404549751273439,0.402109240975904,0
420.031998917692,1.79769313486232e+308,1.79769313486232e+308,0.0035733275809768,0.402396493600602,0
420.032324656367,1.79769313486232e+308,1.79769313486232e+308,0.00435585539649127,0.401987314712623,0
420.032291020497,1.79769313486232e+308,1.79769313486232e+308,0.00381070748468804,0.402037652827613,0
420.032549893071,1.79769313486232e+308,1.79769313486232e+308,0.00449871301237196,0.401711359928191,0
420.032523286517,1.79769313486232e+308,1.79769313486232e+308,0.00368744501449083,0.401757026070247,0
420.032787947013,1.79769313486232e+308,1.79769313486232e+308,0.00436783009766623,0.401428833432803,0
420.032869647636,1.79769313486232e+308,1.79769313486232e+308,0.00409692610421583,0.401336186703168,0
420.032782820327,1.79769313486232e+308,1.79769313486232e+308,0.00381783911676952,0.401443814297001,0
420.033059799846,1.79769313486232e+308,1.79769313486232e+308,0.00460229264036931,0.401098886230016,0
