"Temperature (K)","Velocity[i] (m/s)","Velocity[j] (m/s)","X (m)","Y (m)","Z (m)"
492.736228462713,1.79769313486232e+308,1.79769313486232e+308,0.00295300957575741,-0.0176541989855871,0
492.733997823569,1.79769313486232e+308,1.79769313486232e+308,0.00298235146897912,-0.0179770775988434,0
492.750456315702,1.79769313486232e+308,1.79769313486232e+308,0.00286300448707633,-0.0177753714651189,0
492.798435041029,1.79769313486232e+308,1.79769313486232e+308,0.00250329155447562,-0.0175745551762744,0
492.750230409522,1.79769313486232e+308,1.79769313486232e+308,0.00288061094124582,-0.0181155271609566,0
492.782072822747,1.79769313486232e+308,1.79769313486232e+308,0.00263843970195011,-0.0177773965195688,0
492.825249711863,1.79769313486232e+308,1.79769313486232e+308,0.00228733476794562,-0.0175896200556673,0
492.737711176289,1.79769313486232e+308,1.79769313486232e+308,0.00297218780265765,-0.018280277067492,0
492.785440445567,1.79769313486232e+308,1.79769313486232e+308,0.00263222141191088,-0.0181248799630782,0
492.79726337126,1.79769313486232e+308,1.79769313486232e+308,0.00253467834995521,-0.0179831540368263,0
492.848748716944,1.79769313486232e+308,1.79769313486232e+308,0.00209604063698776,-0.0178333087699487,0
492.733643332419,1.79769313486232e+308,1.79769313486232e+308,0.00301176866846442,-0.0185866748034102,0
492.749895311756,1.79769313486232e+308,1.79769313486232e+308,0.00289731114937258,-0.0184222547143797,0
492.79713449993,1.79769313486232e+308,1.79769313486232e+308,0.00255626682741584,-0.0183499731194762,0
492.840683105596,1.79769313486232e+308,1.79769313486232e+308,0.00218093226746032,-0.01800307278042,0
492.881030255435,1.79769313486232e+308,1.79769313486232e+308,0.00175450433494022,-0.0176300405744688,0
492.925177703331,1.79769313486232e+308,1.79769313486232e+308,0.00116195620886693,-0.0175072177100277,0
492.777062477823,1.79769313486232e+308,1.79769313486232e+308,0.00271075293666025,-0.0184789145498849,0
492.755470620075,1.79769313486232e+308,1.79769313486232e+308,0.00287687562300633,-0.0187839636019763,0
492.82566617717,1.79769313486232e+308,1.79769313486232e+308,0.00233417058637746,-0.018420745417266,0
492.852241234322,1.79769313486232e+308,1.79769313486232e+308,0.00208890214441072,-0.01821390538265,0
492.955264886759,1.79769313486232e+308,1.79769313486232e+308,0.000437742769709303,-0.0174530077590559,0
492.902375612724,1.79769313486232e+308,1.79769313486232e+308,0.00151286673224062,-0.0177433978237076,0
492.942309042847,1.79769313486232e+308,1.79769313486232e+308,0.000861953770225652,-0.0177037894548996,0
492.744950254859,1.79769313486232e+308,1.79769313486232e+308,0.00295404135419505,-0.018919684484988,0
492.743624490089,1.79769313486232e+308,1.79769313486232e+308,0.00297654112898798,-0.0192467546831873,0
492.780251632272,1.79769313486232e+308,1.79769313486232e+308,0.0027005405686701,-0.0187333597608684,0
492.831728087178,1.79769313486232e+308,1.79769313486232e+308,0.00229755384138231,-0.0186686318067348,0
