"Temperature (K)","Velocity[i] (m/s)","Velocity[j] (m/s)","X (m)","Y (m)","Z (m)"
397.244096079542,1.79769313486232e+308,1.79769313486232e+308,0.00295300957575741,-0.0176541989855871,0
397.230101339801,1.79769313486232e+308,1.79769313486232e+308,0.00298235146897912,-0.0179770775988434,0
397.259563531355,1.79769313486232e+308,1.79769313486232e+308,0.00286300448707633,-0.0177753714651189,0
397.332472753147,1.79769313486232e+308,1.79769313486232e+308,0.00250329155447562,-0.0175745551762744,0
397.247838516277,1.79769313486232e+308,1.79769313486232e+308,0.00288061094124582,-0.0181155271609566,0
397.303100343166,1.79769313486232e+308,1.79769313486232e+308,0.00263843970195011,-0.0177773965195688,0
397.368863556923,1.79769313486232e+308,1.79769313486232e+308,0.00228733476794562,-0.0175896200556673,0
397.225120969232,1.79769313486232e+308,1.79769313486232e+308,0.00297218780265765,-0.018280277067492,0
397.296161229369,1.79769313486232e+308,1.79769313486232e+308,0.00263222141191088,-0.0181248799630782,0
397.317163016355,1.79769313486232e+308,1.79769313486232e+308,0.00253467834995521,-0.0179831540368263,0
397.393022148421,1.79769313486232e+308,1.79769313486232e+308,0.00209604063698776,-0.0178333087699487,0
397.209426382588,1.79769313486232e+308,1.79769313486232e+308,0.00301176866846442,-0.0185866748034102,0
397.237288879649,1.79769313486232e+308,1.79769313486232e+308,0.00289731114937258,-0.0184222547143797,0
397.304906504671,1.79769313486232e+308,1.79769313486232e+308,0.00255626682741584,-0.0183499731194762,0
397.376310196586,1.79769313486232e+308,1.79769313486232e+308,0.00218093226746032,-0.01800307278042,0
397.444104465577,1.79769313486232e+308,1.79769313486232e+308,0.00175450433494022,-0.0176300405744688,0
397.508669457058,1.79769313486232e+308,1.79769313486232e+308,0.00116195620886693,-0.0175072177100277,0
397.272998484357,1.79769313486232e+308,1.79769313486232e+308,0.00271075293666025,-0.0184789145498849,0
397.233296549521,1.79769313486232e+308,1.79769313486232e+308,0.00287687562300633,-0.0187839636019763,0
397.341957645182,1.79769313486232e+308,1.79769313486232e+308,0.00233417058637746,-0.018420745417266,0
397.385290785151,1.79769313486232e+308,1.79769313486232e+308,0.00208890214441072,-0.01821390538265,0
397.551601156864,1.79769313486232e+308,1.79769313486232e+308,0.000437742769709303,-0.0174530077590559,0
397.469596934059,1.79769313486232e+308,1.79769313486232e+308,0.00151286673224062,-0.0177433978237076,0
397.525615348445,1.79769313486232e+308,1.79769313486232e+308,0.000861953770225652,-0.0177037894548996,0
397.214388495913,1.79769313486232e+308,1.79769313486232e+308,0.00295404135419505,-0.018919684484988,0
397.202142905087,1.79769313486232e+308,1.79769313486232e+308,0.00297654112898798,-0.0192467546831873,0
397.269191870487,1.79769313486232e+308,1.79769313486232e+308,0.0027005405686701,-0.0187333597608684,0
397.342336758774,1.79769313486232e+308,1.79769313486232e+308,0.00229755384138231,-0.0186686318067348,0
397.42753128587,1.79769313486232e+308,1.79769313486232e+308,0.0017564499503444,-0.0183600745290461,0
397.548398366041,1.79769313486232e+308,1.79769313486232e+308,0.000156789796966483,-0.017797992029058,0
397.514510565241,1.79769313486232e+308,1.79769313486232e+308,0.000815599924050679,-0.0183195471480293,0
397.462061404888,1.79769313486232e+308,1.79769313486232e+308,0.00148699113636502,-0.0181829205945743,0
397.197152744949,1.79769313486232e+308,1.79769313486232e+308,0.00297822596914351,-0.0194564374922864,0
397.228025003559,1.79769313486232e+308,1.79769313486232e+308,0.00286388485330561,-0.0191362825984871,0
397.300578843321,1.79769313486232e+308,1.79769313486232e+308,0.00251910282403549,-0.0188384497273808,0
397.375671354279,1.79769313486232e+308,1.79769313486232e+308,0.00206801459028695,-0.0187709608902792,0
397.420813033538,1.79769313486232e+308,1.79769313486232e+308,0.00176313694165374,-0.018634282281356,0
397.528630735484,1.79769313486232e+308,1.79769313486232e+308,0.000428530644142485,-0.0184391916484758,0
397.493482723224,1.79769313486232e+308,1.79769313486232e+308,0.00107209705769334,-0.0184884281997897,0
397.218805283415,1.79769313486232e+308,1.79769313486232e+308,0.00286099582813386,-0.0195797928616553,0
397.270962372159,1.79769313486232e+308,1.79769313486232e+308,0.00263251287726425,-0.0192316520003051,0
397.301357235057,1.79769313486232e+308,1.79769313486232e+308,0.00248140724051768,-0.019102569473897,0
397.373682028833,1.79769313486232e+308,1.79769313486232e+308,0.00203552895313333,-0.0190732765312915,0
397.443798265757,1.79769313486232e+308,1.79769313486232e+308,0.00150887738287895,-0.0189208764747769,0
397.196696971479,1.79769313486232e+308,1.79769313486232e+308,0.00294830160238869,-0.0197717020359791,0
397.522214920257,1.79769313486232e+308,1.79769313486232e+308,0.000206328201247384,-0.0189898591837226,0
397.48028067249,1.79769313486232e+308,1.79769313486232e+308,0.00113950517466051,-0.0189136754564815,0
397.266209264326,1.79769313486232e+308,1.79769313486232e+308,0.00262679765418479,-0.0194956135816864,0
397.341421059027,1.79769313486232e+308,1.79769313486232e+308,0.00222639940134423,-0.0192213901925429,0
397.416681624884,1.79769313486232e+308,1.79769313486232e+308,0.00169757341529666,-0.0191892811241552,0
397.208791911502,1.79769313486232e+308,1.79769313486232e+308,0.0028759173971422,-0.0198979761939956,0
397.503706073278,1.79769313486232e+308,1.79769313486232e+308,0.000554698566547572,-0.0194685442959669,0
397.17553888519,1.79769313486232e+308,1.79769313486232e+308,0.0030144239262087,-0.0200864947249499,0
