"Temperature (K)","Velocity[i] (m/s)","Velocity[j] (m/s)","X (m)","Y (m)","Z (m)"
475.797970065554,1.79769313486232e+308,1.79769313486232e+308,0.00295300957575741,-0.0176541989855871,0
475.796182252527,1.79769313486232e+308,1.79769313486232e+308,0.00298235146897912,-0.0179770775988434,0
475.809007335632,1.79769313486232e+308,1.79769313486232e+308,0.00286300448707633,-0.0177753714651189,0
475.846336880913,1.79769313486232e+308,1.79769313486232e+308,0.00250329155447562,-0.0175745551762744,0
475.808774766765,1.79769313486232e+308,1.79769313486232e+308,0.00288061094124582,-0.0181155271609566,0
475.833582525128,1.79769313486232e+308,1.79769313486232e+308,0.00263843970195011,-0.0177773965195688,0
475.867180351096,1.79769313486232e+308,1.79769313486232e+308,0.00228733476794562,-0.0175896200556673,0
475.799017611037,1.79769313486232e+308,1.79769313486232e+308,0.00297218780265765,-0.018280277067492,0
475.836141446489,1.79769313486232e+308,1.79769313486232e+308,0.00263222141191088,-0.0181248799630782,0
475.84535582105,1.79769313486232e+308,1.79769313486232e+308,0.00253467834995521,-0.0179831540368263,0
475.885407473265,1.79769313486232e+308,1.79769313486232e+308,0.00209604063698776,-0.0178333087699487,0
475.795806166159,1.79769313486232e+308,1.79769313486232e+308,0.00301176866846442,-0.0185866748034102,0
475.808463573908,1.79769313486232e+308,1.79769313486232e+308,0.00289731114937258,-0.0184222547143797,0
475.845194254156,1.79769313486232e+308,1.79769313486232e+308,0.00255626682741584,-0.0183499731194762,0
475.879107410164,1.79769313486232e+308,1.79769313486232e+308,0.00218093226746032,-0.01800307278042,0
475.910543080693,1.79769313486232e+308,1.79769313486232e+308,0.00175450433494022,-0.0176300405744688,0
475.944895405046,1.79769313486232e+308,1.79769313486232e+308,0.00116195620886693,-0.0175072177100277,0
475.829570386109,1.79769313486232e+308,1.79769313486232e+308,0.00271075293666025,-0.0184789145498849,0
475.812738122372,1.79769313486232e+308,1.79769313486232e+308,0.00287687562300633,-0.0187839636019763,0
475.867362701656,1.79769313486232e+308,1.79769313486232e+308,0.00233417058637746,-0.018420745417266,0
475.888057982659,1.79769313486232e+308,1.79769313486232e+308,0.00208890214441072,-0.01821390538265,0
475.968303733911,1.79769313486232e+308,1.79769313486232e+308,0.000437742769709303,-0.0174530077590559,0
475.927121058219,1.79769313486232e+308,1.79769313486232e+308,0.00151286673224062,-0.0177433978237076,0
475.958182488893,1.79769313486232e+308,1.79769313486232e+308,0.000861953770225652,-0.0177037894548996,0
475.80453965732,1.79769313486232e+308,1.79769313486232e+308,0.00295404135419505,-0.018919684484988,0
